"","time_stamp","event","worker_id","file_name","consent_date","language","profession","gender","learned","years_programming","country","age","test1","test2","test3","test4","test5","qualification_score","test_duration","feedback","quit_reason","Obs","Exp","irt_qualification_score","irt_qualification_score.standard_error"
"1409","Fri2015Jul1012:16:41.727","CONSENT","1466Gi7C-6A-6-1-3_3","HIT04_7",1436544936210,".Net","Professional_Developer","Female","University;Web",10,"USA",31,"0","1","0","0","0",1,65517,NA,NA,91,79.1622650165717,0.490009859511696,0.481294462706184
"1410","Fri2015Jul1012:28:49.905","CONSENT","1468Eg6I9I4-9-9_3","HIT04_7",1436545049282,"C#","Hobbyist","Male","University",1,"USA",52,"1","1","0","0","0",2,680622,NA,NA,24,36.1597957747839,1.06585713882005,0.396804266779271
"1411","Fri2015Jul1012:22:47.407","CONSENT","1469ea2G9a0-60_3","HIT04_7",1436545063280,"BASIC","Graduate_Student","Female","University",7,"USA",28,"0","0","0","0","0",0,304127,NA,NA,271,320.219929518008,0,0.64170788576225
"1412","Fri2015Jul1012:38:18.276","CONSENT","1471CA8i0C-225_3","HIT01_8",1436545209475,"Python","Other College Professor","Female","University",15,"US",39,"1","1","1","1","1",5,529652,"this required no tools for me to debug",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1413","Fri2015Jul1012:27:48.845","CONSENT","1472eg0C1g20-7_3","HIT01_8",1436545269880,"JavaScript","Graduate_Student","Male","Web",10,"USA",30,"1","0","1","0","0",2,398965,NA,NA,31,24.5564685479959,1.19123159756338,0.402625637607021
"1414","Fri2015Jul1012:42:38.795","CONSENT","1473AA6C1c-25-6_3","HIT01_8",1436545282354,"PHP","Professional_Developer","Female","University",9,"india",33,"1","1","1","1","0",4,262079,"Thanks",NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"1415","Fri2015Jul1012:24:12.403","CONSENT","1474Ge-2G3e-1-3-2_3","HIT04_7",1436545293782,"Java; C; C++","Professional_Developer","Male","High_School;University",10,"INDIA",32,"0","0","0","0","0",0,158621,NA,NA,271,320.219929518008,0,0.64170788576225
"1416","Fri2015Jul1012:28:45.939","CONSENT","1475GI2G-2E055_3","HIT01_8",1436545339677,"java","Undergraduate_Student","Male","University;Web",3,"usa",27,"1","1","1","0","0",3,164159,"Im still learning java; these are great to help me gauge my knowledge",NA,58,45.8556476206555,1.47230454365533,0.44255741781143
"1417","Fri2015Jul1012:42:03.082","CONSENT","1476Ae3i4C73-1_3","HIT04_7",1436545374160,"perl; c; javascript; php","Professional_Developer","Male","University",25,"US",53,"0","1","0","0","1",2,495080,NA,NA,21,21.5347414447577,0.803219479615133,0.413300904422626
"1418","Fri2015Jul1012:30:43.536","CONSENT","1478gi0g-7a730_3","HIT04_7",1436545444117,"Java","Undergraduate_Student","Female","High_School;University;Web",3,"United States",25,"1","0","0","0","1",2,399419,NA,NA,17,19.2134596812566,1.0664658649182,0.396811963417825
"1419","Fri2015Jul1012:31:11.834","CONSENT","1480ig0c6g-3-30_3","HIT04_7",1436545484969,"T-SQL","Professional_Developer","Male","University;Other_On_the_job",15,"USA",39,"1","0","1","0","1",3,386865,NA,NA,6,24.4115584587656,1.47306198287606,0.442706479426163
"1420","Fri2015Jul1012:28:15.093","CONSENT","1483gE7I6i25-8_3","HIT04_7",1436545607207,"C+++","Graduate_Student","Male","High_School",2,"India",27,"0","0","0","0","0",0,87886,NA,NA,271,320.219929518008,0,0.64170788576225
"1421","Fri2015Jul1012:36:51.581","CONSENT","1485CC-4G0a-3-51_3","HIT04_7",1436545755118,"Java; C; C++","Other Used to work as a software engineer. Currently a homemaker.","Female","University",2,"USA",31,"0","0","1","1","0",2,456463,NA,NA,19,28.4242188306045,0.802192356708647,0.413443164109273
"1422","Fri2015Jul1012:46:08.147","CONSENT","1491Ec-4A8a65-6_3","HIT04_7",1436546218536,"PHP; Java; C++; HTML; CSS; spintax","Professional_Developer","Male","High_School;University;Web",5,"USA",31,"0","0","1","0","0",1,549611,NA,NA,80,31.8547186912028,0.655895334273279,0.439505351567357
"1423","Fri2015Jul1012:41:17.847","CONSENT","1492gc-3E7i-6-59_3","HIT04_7",1436546264440,"none","Hobbyist","Male","Other_none",0,"United States",36,"0","0","0","0","0",0,213407,NA,NA,271,320.219929518008,0,0.64170788576225
"1424","Fri2015Jul1013:35:30.056","CONSENT","1493Ai0E9A4-49_3","HIT04_7",1436546290065,"python; c++","Professional_Developer","Male","High_School;University",35,"USA",42,"1","1","1","0","1",4,199770,"this was a very poorly constructed task since many of the necessary procedure definitions were not provided; in particular; we have no idea what .add( period; double ) is supposed to do since we were only provided with a definition of .add(period)    in general; although the purpose of the task is to debug some code this is not how a programmer actually debugs code; actual debugging involves running the program and inspecting its behavior (for example; by looking at variables to see what's inside them or using assert statements to verify that variables contain what they are supposed to contain); so as a test it's highly artificial and not useful; trying to run through code in one's head makes the task much harder than it needs to be",NA,82,83.554634405252,1.84701350156545,0.534110571891259
"1425","Fri2015Jul1013:09:49.227","CONSENT","1494IE-6g9G9-48_3","HIT01_8",1436546379912,"python","Hobbyist","Male","High_School;University;Web",8,"usa",19,"1","1","0","1","1",4,522436,NA,NA,34,47.4952294559555,1.47722884367696,0.443529866174988
"1426","Fri2015Jul1012:45:24.814","CONSENT","1496CC8C5i41-3_3","HIT04_7",1436546474744,"java","Undergraduate_Student","Male","University",2,"australia",24,"0","0","0","1","0",1,250070,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"1427","Fri2015Jul1012:51:34.860","CONSENT","1497Ia5a4a-185_3","HIT01_8",1436546574588,"C","Undergraduate_Student","Female","High_School;University",3,"United States",18,"1","1","1","0","1",4,164943,"n/a",NA,82,83.554634405252,1.84701350156545,0.534110571891259
"1428","Fri2015Jul1012:48:19.695","CONSENT","1498eG-4A5G964_3","HIT04_7",1436546602710,"Java","Hobbyist","Male","Web",1,"United States",39,"0","0","1","0","0",1,296985,NA,NA,80,31.8547186912028,0.655895334273279,0.439505351567357
"1429","Fri2015Jul1013:18:29.484","CONSENT","1499aa-2I7G-47-7_3","HIT04_7",1436546618611,"C++","Hobbyist","Male","Web",2,"USA",34,"1","1","1","1","0",4,1942039,"ok",NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"1430","Fri2015Jul1012:47:21.548","CONSENT","1501gI3E9A41-2_3","HIT04_7",1436546672747,"Java","Undergraduate_Student","Female","University",1.5,"USA",23,"0","0","1","0","0",1,168801,NA,NA,80,31.8547186912028,0.655895334273279,0.439505351567357
"1431","Fri2015Jul1012:57:40.711","CONSENT","1502GA-8G2i517_3","HIT01_8",1436546921937,".net","Hobbyist","Male","High_School;Web;Other_Books",10,"United States of America",23,"1","1","1","1","1",5,538774,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1432","Fri2015Jul1013:39:10.070","CONSENT","1503ge-6g-9C95-7_3","HIT04_7",1436546944915,"Java; Php","Other Assistant Professor","Male","University;Web",7,"India",28,"1","1","1","0","0",3,1061128,"The test that has been given before the three questions asked is a test on basics of java.  But the questions later asked contains too advanced frame works of java.",NA,58,45.8556476206555,1.47230454365533,0.44255741781143
"1433","Fri2015Jul1013:03:57.296","CONSENT","1504ic8g0I130:312cI-5a9I-1-82:10eG-8i5a-618_3","HIT01_8",1436546979789,"C#","Undergraduate_Student","Male","University;Web",8,"India",33,"1","1","1","1","1",5,218545,"None",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1434","Fri2015Jul1012:52:35.461","CONSENT","1505gC3E0i6-8-9_3","HIT01_8",1436546985927,"Java","Hobbyist","Male","Web",2,"united states",22,"0","0","1","0","0",1,169534,NA,NA,80,31.8547186912028,0.655895334273279,0.439505351567357
"1435","Fri2015Jul1014:13:16.587","CONSENT","1506IC2A8e2-20:615gC7g-8i-21-3:85aA-1G-5e8-11:89cG-4a4I-5-15_3","HIT04_7",1436547023554,"Java","Undergraduate_Student","Female","University",4,"USA",23,"1","1","1","1","1",5,1361031,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1436","Fri2015Jul1013:04:10.798","CONSENT","1507GA-5G-5E-7-55_3","HIT01_8",1436547037002,"C; c++","Other Freelancer","Female","High_School;University",0,"India",23,"0","1","1","0","0",2,813796,NA,NA,12,21.6210598928806,0.932328630605894,0.40021338081436
"1437","Fri2015Jul1012:55:01.551","CONSENT","1508Eg9i-1g-1-76_3","HIT04_7",1436547144326,"c","Hobbyist","Male","University",4,"india",25,"0","0","0","0","0",0,157225,NA,NA,271,320.219929518008,0,0.64170788576225
"1438","Fri2015Jul1013:01:42.723","CONSENT","1509Ia1a0g-367_3","HIT01_8",1436547172878,"java","Hobbyist","Male","High_School",2,"united states",22,"0","0","1","0","1",2,495826,NA,"TOO_DIFFICULT",12,11.4813337943631,0.932947780383672,0.400173829556418
"1439","Fri2015Jul1012:55:26.054","CONSENT","1510IC4e1g18-1_3","HIT01_8",1436547200153,"HTML","Undergraduate_Student","Female","Web",1,"United States",19,"0","0","0","1","0",1,125901,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"1440","Fri2015Jul1012:54:15.913","CONSENT","1511gA-3c2C-40-6_3","HIT04_7",1436547205411,"sql","Hobbyist","Male","Web",2,"usa",36,"0","0","0","0","0",0,50502,NA,NA,271,320.219929518008,0,0.64170788576225
"1441","Fri2015Jul1012:56:34.625","CONSENT","1512CI-2E-5G-2-2-4_3","HIT04_7",1436547269943,"python","Hobbyist","Female","Web",1,"usa",21,"0","0","0","1","0",1,124682,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"1442","Fri2015Jul1013:00:16.595","CONSENT","1515Aa-2a8I861_3","HIT01_8",1436547567320,"Java","Undergraduate_Student","Male","High_School;University",10,"India",26,"0","0","0","0","0",0,49275,NA,NA,271,320.219929518008,0,0.64170788576225
"1443","Fri2015Jul1015:06:43.521","CONSENT","1516AC-8a0i-123_3","HIT01_8",1436547699571,"C#","Hobbyist","Male","University;Web",5,"USA",34,"1","1","1","1","1",5,63661,"I don't have anything else useful to add.",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1444","Fri2015Jul1013:41:17.155","CONSENT","1517gG7e-9a5-12:13EE-9c-7e880_3","HIT01_8",1436547699615,"java","Graduate_Student","Female","University",4,"India",24,"1","1","1","1","1",5,647073,"This Test is good as per technical point of view in java language.",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1445","Fri2015Jul1013:57:41.145","CONSENT","1518CC2g5I-319_3","HIT01_8",1436547846494,"java;.net","Graduate_Student","Male","University",3,"USA",26,"1","1","1","1","0",4,799255,"nice survey and good questions ",NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"1446","Fri2015Jul1013:13:35.542","CONSENT","1519cI0C0C5-18_3","HIT01_8",1436547909212,"C","Undergraduate_Student","Male","University",2,"USA",21,"1","1","1","0","1",4,130677,NA,NA,82,83.554634405252,1.84701350156545,0.534110571891259
"1447","Fri2015Jul1013:39:36.700","CONSENT","1520Ea3c0E3-65:9AI0g4a-386_3","HIT01_8",1436547920486,"Java","Graduate_Student","Male","University;Web",3,"India",24,"1","1","1","1","1",5,366366,"I really enjoyed this HIT every time cause i love java",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1448","Fri2015Jul1013:20:02.913","CONSENT","1521AI-8g4A-1-63_3","HIT01_8",1436548168617,"Java","Undergraduate_Student","Male","Web",17,"USA",28,"1","1","1","1","1",5,291926,"if (minutesOffset < 0 || minutesOffset > 59) {    that is the offending line; anything below 0 will cause an exception; despite the comments demonstrating the use of negative values in the minute field",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1449","Fri2015Jul1013:26:36.611","CONSENT","1522GC0e-3c50-8_3","HIT01_8",1436548187828,"c++","Undergraduate_Student","Male","University",2,"United States",20,"1","1","1","1","1",5,329639,"I need to work on my coding skills",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1450","Fri2015Jul1013:22:44.910","CONSENT","1523iA8C4C-602_3","HIT01_8",1436548223107,"C++;Object Pascal","Professional_Developer","Male","High_School;University;Web;Other_books",14,"Russia",34,"1","1","1","1","1",5,345178,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1451","Fri2015Jul1014:18:51.726","CONSENT","1524GC-4c-6e84-1_3","HIT04_7",1436548225476,"XML; PHP; Java","Professional_Developer","Female","University",16,"India",40,"1","1","1","1","1",5,736273,"The exercise is really very exciting> A great chance to test my knowledge.",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1452","Fri2015Jul1013:21:01.258","CONSENT","1529ec6E-9a6-32_3","HIT03_6",1436548562852,"Visual basic","Hobbyist","Male","High_School",2,"United States",23,"0","0","0","0","0",0,298406,NA,NA,271,320.219929518008,0,0.64170788576225
"1453","Fri2015Jul1013:18:20.904","CONSENT","1531gc7e-1I057_3","HIT03_6",1436548676064,"Java","Undergraduate_Student","Male","University",1,"USA",27,"0","1","0","0","0",1,24840,NA,NA,91,79.1622650165717,0.490009859511696,0.481294462706184
"1454","Fri2015Jul1013:21:20.210","CONSENT","1532AA8I-5i457_3","HIT03_6",1436548698352,"Matlab","Undergraduate_Student","Male","University",2,"USA",22,"0","0","0","1","1",2,181858,NA,NA,34,32.191094180145,0.660729865587491,0.438468690242387
"1455","Fri2015Jul1013:21:42.636","CONSENT","1533ea-4a-1e217_3","HIT04_7",1436548753598,"english","Other degree ","Male","University",3,"india",27,"0","0","0","0","0",0,149038,NA,NA,271,320.219929518008,0,0.64170788576225
"1456","Fri2015Jul1013:36:51.614","CONSENT","1535eC4G4g-8-85:827Ca-4g2e-90-5_3","HIT01_8",1436548861049,"JAVA","Professional_Developer","Male","University",1,"India",25,"1","1","1","1","1",5,140439,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1457","Fri2015Jul1013:28:29.894","CONSENT","1536Ic-5I1E-4-83_3","HIT01_8",1436548889963,"C","Undergraduate_Student","Female","University",3,"India",35,"0","0","0","0","0",0,419931,NA,NA,271,320.219929518008,0,0.64170788576225
"1458","Fri2015Jul1013:24:17.169","CONSENT","1539Cc0G3I00-2_3","HIT03_6",1436549023515,"C++; Java","Undergraduate_Student","Female","University",1,"United States",21,"0","0","0","1","0",1,33654,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"1459","Fri2015Jul1013:31:47.282","CONSENT","15GG-1G-6I44-8:1540CE2g-7G26-4_3","HIT01_8",1436549127209,"php","Professional_Developer","Male","University;Web",10,"usa",32,"1","1","1","1","1",5,185089,"good hit; keep them coming!",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1460","Fri2015Jul1014:10:00.027","CONSENT","1541iI-2a2i3-42_3","HIT03_6",1436549221178,"perl; c; javascript; php","Professional_Developer","Male","University",25,"US",53,"1","1","1","1","0",4,1754091,"If I'm doing someone's homework for such shoddy wages then this is a complete rip-off.",NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"1461","Fri2015Jul1013:29:48.902","CONSENT","1542CC-4e0c551_3","HIT01_8",1436549275000,"java","Professional_Developer","Male","University",10,"USA",55,"0","0","0","0","0",0,113902,NA,NA,271,320.219929518008,0,0.64170788576225
"1462","Fri2015Jul1013:50:46.107","CONSENT","1551GC-3I7c-5-3-7_3","HIT01_8",1436550017652,"Java; C; C++; MATLAB; C#; Python","Professional_Developer","Male","University;Web",8,"USA",31,"1","1","1","1","1",5,628455,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1463","Fri2015Jul1014:12:17.798","CONSENT","1553ce3G-9A-4-3-9_3","HIT04_7",1436550213930,"javascript; go","Hobbyist","Male","University;Web",2,"USA",24,"1","1","1","1","0",4,339414,"I like coding.",NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"1464","Fri2015Jul1013:58:56.106","CONSENT","1555CE-9c2I4-68_3","HIT03_6",1436550631867,"php","Hobbyist","Male","Web",3,"United states",25,"0","1","0","1","0",2,424913,NA,NA,90,60.6977851420413,0.659986338615415,0.438627388040411
"1465","Fri2015Jul1014:05:06.851","CONSENT","1557AI-3a0g03-3_3","HIT01_8",1436550790694,"Java","Other DBA","Female","High_School;University",10,"USA",27,"1","1","1","1","1",5,146681,"Good HIT!",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1466","Fri2015Jul1014:32:20.905","CONSENT","1558IC6A2G07-8_3","HIT01_8",1436550813151,"Java","Professional_Developer","Male","University;Other_private_institute",7,"INDIA",35,"1","1","1","0","0",3,613008,"Very Interesting tasks;also you can ask how to fix actual code;so that it works to requirement.",NA,58,45.8556476206555,1.47230454365533,0.44255741781143
"1467","Fri2015Jul1014:11:05.499","CONSENT","1559gE-3I4e-4-52_3","HIT01_8",1436550840432,"C;C++;Java","Professional_Developer","Female","University",7,"USA",32,"1","1","1","1","0",4,396744,NA,NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"1468","Fri2015Jul1014:00:21.893","CONSENT","1560ee0i-9I-1-4-7_3","HIT03_6",1436551077678,"C++","Undergraduate_Student","Female","University",2,"USA",22,"0","0","1","0","0",1,144215,NA,NA,80,31.8547186912028,0.655895334273279,0.439505351567357
"1469","Fri2015Jul1014:00:45.065","CONSENT","1562gC9I-3g002_3","HIT03_6",1436551111140,"nothing","Graduate_Student","Male","Web",1,"India",38,"0","1","0","1","0",2,133925,NA,NA,90,60.6977851420413,0.659986338615415,0.438627388040411
"1470","Fri2015Jul1014:29:29.861","CONSENT","1566Gg-1I7G-1-4-3_3","HIT04_7",1436551333421,"java; plsql","Professional_Developer","Male","University",2,"canada",24,"1","1","1","1","0",4,234016,NA,NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"1471","Fri2015Jul1014:09:47.791","CONSENT","1568aA-4c6i-106:505iC4e-2c-439_3","HIT01_8",1436551552011,"Perl; SQL","Professional_Developer","Male","University;Web",15,"USA",39,"1","1","1","0","0",3,61163,NA,NA,58,45.8556476206555,1.47230454365533,0.44255741781143
"1472","Fri2015Jul1014:10:50.289","CONSENT","1571Ag-2A-9a-6-99_3","HIT01_8",1436551803057,"C++","Undergraduate_Student","Female","University",1,"USA",25,"0","0","0","1","0",1,47232,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"1473","Fri2015Jul1016:04:12.847","CONSENT","1572IG5e2A7-8-1_3","HIT04_7",1436551821211,"C++;Python","Undergraduate_Student","Male","High_School;University;Web",4,"U.S.",18,"1","1","1","0","1",4,172535,"I thought the user interface was pretty well designed. I did not; at first; realize that a snippet of source code was available to look at.",NA,82,83.554634405252,1.84701350156545,0.534110571891259
"1474","Fri2015Jul1014:31:42.266","CONSENT","1573Ic-9c3a-7-13_3","HIT04_7",1436551941501,"c; c++","Graduate_Student","Male","University",2,"India",24,"1","1","1","1","1",5,213784,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1475","Fri2015Jul1014:39:39.027","CONSENT","1574eC4g2e-1-31_3","HIT01_8",1436551941828,"java","Undergraduate_Student","Female","High_School",1,"United States",18,"1","1","1","0","0",3,267217,"I thought because of the specific exception this was an isolated error; brought about by bad user input; but I always know I could be wrong without testing the program with different input myself. I hope i did well (or at least okay)! The instructions were clear and straightforward. Any mistakes with the test are solely my own. Thanks. ",NA,58,45.8556476206555,1.47230454365533,0.44255741781143
