"","time_stamp","event","worker_id","consent_date","test1","test2","test3","test4","qualification_score","test_duration","feedback","gender","years_programming","difficulty","country","age","test1_","test2_","test3_","test4_","Obs","Exp","irt_qualification_score","irt_qualification_score.standard_error"
"3088","2014 10 27 15:43:50.979000","CONSENT","1803_2","1.414439030979E12","false","false","false","true",1,56060,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"3089","2014 10 27 15:44:19.770000","CONSENT","1804_2","1.414439059077E12","true","false","true","false",2,21803,NA,NA,NA,NA,NA,NA,1,0,1,0,29,56.3055037896818,3.66123524985924,0.41162635317002
"3090","2014 10 27 15:44:56.879000","CONSENT","1805_2","1.414439096879E12","false","true","false","false",1,42504,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3091","2014 10 27 15:45:46.826000","CONSENT","1806_2","1.414439146825E12","false","true","true","false",2,138844,NA,NA,NA,NA,NA,NA,0,1,1,0,134,125.218765835446,3.37110733051233,0.312586257475557
"3092","2014 10 27 15:47:14.353000","CONSENT","1807_2","1.414439234353E12","false","false","false","true",1,127815,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"3093","2014 10 27 15:47:21.440000","CONSENT","1808_2","1.414439241044E12","true","false","false","false",1,78947,NA,NA,NA,NA,NA,NA,1,0,0,0,112,83.6028446034209,1.96241940092683,0.521950632280381
"3094","2014 10 27 15:48:49.207000","CONSENT","1809_2","1.414439329207E12","true","true","true","true",4,178516,"-","Male",1,5,"USA",24,1,1,1,1,127,67.2442431432826,4,0.562668731103678
"3095","2014 10 27 15:49:25.344000","CONSENT","1810_2","1.414439365344E12","false","false","false","false",0,121317,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3096","2014 10 27 15:49:56.227000","CONSENT","1811_2","1.414439396227E12","false","false","false","false",0,7551,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3097","2014 10 27 15:50:11.280000","CONSENT","1812_2","1.41443941128E12","false","false","false","false",0,5625,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3098","2014 10 27 15:50:30.759000","CONSENT","1814_2","1.414439430759E12","false","false","false","true",1,82990,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"3099","2014 10 27 15:51:18.781000","CONSENT","1815_2","1.414439478781E12","false","false","false","true",1,121325,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"3100","2014 10 27 15:51:41.778000","CONSENT","1816_2","1.414439501778E12","false","false","false","true",1,70176,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"3101","2014 10 27 15:51:50.692000","CONSENT","1817_2","1.414439510692E12","false","false","true","true",2,102394,"Good job guys","Male",2,6,"usa",30,0,0,1,1,76,74.006804674111,3.35123515172134,0.307458604524541
"3102","2014 10 27 15:52:05.820000","CONSENT","1818_2","1.41443952582E12","false","false","false","false",0,82762,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3103","2014 10 27 15:53:16.725000","CONSENT","1819_2","1.414439596725E12","false","false","true","false",1,33067,NA,NA,NA,NA,NA,NA,0,0,1,0,124,97.8567766805342,3.29411676115972,0.294000106867862
"3104","2014 10 27 15:53:41.447000","CONSENT","1820_2","1.414439621447E12","false","true","false","false",1,61479,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3105","2014 10 27 15:54:51.283000","CONSENT","1821_2","1.414439691283E12","false","true","false","false",1,11306,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3106","2014 10 27 15:55:12.193000","CONSENT","1822_2","1.414439712193E12","false","true","false","false",1,27646,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3107","2014 10 27 15:56:03.788000","CONSENT","1823_2","1.414439763788E12","false","false","true","true",2,63133,NA,NA,NA,NA,NA,NA,0,0,1,1,76,74.006804674111,3.35123515172134,0.307458604524541
"3108","2014 10 27 15:58:56.761000","CONSENT","1825_2","1.414439936761E12","false","true","false","false",1,162950,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3109","2014 10 27 15:59:29.342000","CONSENT","1826_2","1.414439969342E12","false","true","false","false",1,96602,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3110","2014 10 27 16:00:31.598000","CONSENT","1827_2","1.414440031598E12","false","true","false","false",1,135028,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3111","2014 10 27 16:01:59.192000","CONSENT","1828_2","1.414440119192E12","false","false","false","true",1,15284,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"3112","2014 10 27 16:02:32.169000","CONSENT","1829_2","1.414440152169E12","false","false","false","true",1,70435,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"3113","2014 10 27 16:02:32.899000","CONSENT","1830_2","1.414440152899E12","false","false","false","false",0,161071,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3114","2014 10 27 16:04:15.377000","CONSENT","1831_2","1.414440255377E12","false","false","true","false",1,117249,NA,NA,NA,NA,NA,NA,0,0,1,0,124,97.8567766805342,3.29411676115972,0.294000106867862
"3115","2014 10 27 16:04:17.220000","CONSENT","1832_2","1.41444025722E12","true","true","true","false",3,87096,"Would be nice to have more info; such as variable dumps and stack when debugging","Male",16,6,"USA",32,1,1,1,0,68,80.0374563441851,3.82806800487549,0.484277048619239
"3116","2014 10 27 16:05:13.922000","CONSENT","1833_2","1.414440313922E12","false","true","true","false",2,162896,"The code debugging does not match the level of the entrance test.  The test should be harder. ","Male",2,7,"United States",21,0,1,1,0,134,125.218765835446,3.37110733051233,0.312586257475557
"3117","2014 10 27 16:05:15.244000","CONSENT","1834_2","1.414440315244E12","false","false","false","false",0,141084,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3118","2014 10 27 16:05:49.218000","CONSENT","1835_2","1.414440349218E12","false","false","false","true",1,143867,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"3119","2014 10 27 16:09:59.720000","CONSENT","1836_2","1.41444059972E12","false","true","false","true",2,112961,"-","Female",0,7,"U.S.",24,0,1,0,1,335,394.50593808224,1.19394940552886,0.834465481059691
"3120","2014 10 27 16:10:39.152000","CONSENT","1837_2","1.414440639152E12","false","false","false","false",0,237052,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3121","2014 10 27 16:13:06.717000","CONSENT","1838_2","1.414440786717E12","false","false","false","true",1,133767,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"3122","2014 10 27 16:15:28.337000","CONSENT","1839_2","1.414440928337E12","false","false","false","false",0,136523,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3123","2014 10 27 16:16:03.454000","CONSENT","1840_2","1.414440963454E12","false","true","false","true",2,223757,"-","Female",2,5,"USA",19,0,1,0,1,335,394.50593808224,1.19394940552886,0.834465481059691
"3124","2014 10 27 16:16:08.660000","CONSENT","1841_2","1.41444096866E12","false","true","false","true",2,126627,NA,NA,NA,NA,NA,NA,0,1,0,1,335,394.50593808224,1.19394940552886,0.834465481059691
"3125","2014 10 27 16:18:17.586000","CONSENT","1842_2","1.414441097586E12","false","true","false","false",1,228908,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3126","2014 10 27 16:19:32.624000","CONSENT","1843_2","1.414441172624E12","false","false","false","false",0,143301,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3127","2014 10 27 16:21:55.227000","CONSENT","1845_2","1.414441315227E12","false","false","false","false",0,70268,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3128","2014 10 27 16:22:28.855000","CONSENT","1846_2","1.414441348855E12","true","false","false","false",1,75380,NA,NA,NA,NA,NA,NA,1,0,0,0,112,83.6028446034209,1.96241940092683,0.521950632280381
"3129","2014 10 27 16:23:59.583000","CONSENT","1847_2","1.414441439583E12","false","false","false","false",0,44528,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3130","2014 10 27 16:26:58.149000","CONSENT","1848_2","1.414441618148E12","false","false","false","true",1,28903,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"3131","2014 10 27 16:28:00.400000","CONSENT","1849_2","1.414441680004E12","false","false","false","true",1,98600,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"3132","2014 10 27 16:34:35.639000","CONSENT","1850_2","1.414442075639E12","false","true","false","false",1,208949,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3133","2014 10 27 16:36:44.385000","CONSENT","1851_2","1.414442204385E12","false","false","false","true",1,48093,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"3134","2014 10 27 16:38:03.737000","CONSENT","1852_2","1.414442283737E12","false","true","false","false",1,122469,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3135","2014 10 27 16:42:23.275000","CONSENT","1854_2","1.414442543275E12","false","false","true","true",2,58857,"Thank you","Female",2,4,"United States",31,0,0,1,1,76,74.006804674111,3.35123515172134,0.307458604524541
"3136","2014 10 27 16:42:56.390000","CONSENT","1855_2","1.41444257639E12","false","true","false","false",1,193984,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3137","2014 10 27 16:45:55.508000","CONSENT","1856_2","1.414442755508E12","false","true","true","false",2,111496,"-","Male",2,6,"United States",21,0,1,1,0,134,125.218765835446,3.37110733051233,0.312586257475557
"3138","2014 10 27 16:48:04.136000","CONSENT","1858_2","1.414442884136E12","false","true","false","true",2,110154,NA,NA,NA,NA,NA,NA,0,1,0,1,335,394.50593808224,1.19394940552886,0.834465481059691
"3139","2014 10 27 16:48:16.125000","CONSENT","1859_2","1.414442896125E12","false","false","false","false",0,64535,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3140","2014 10 27 16:54:23.483000","CONSENT","1864_2","1.414443263483E12","false","false","false","true",1,94849,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"3141","2014 10 27 16:56:46.200000","CONSENT","1865_2","1.414443406002E12","false","false","false","true",1,74601,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"3142","2014 10 27 16:58:06.563000","CONSENT","1866_2","1.414443486563E12","false","true","false","false",1,627961,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3143","2014 10 27 16:58:50.909000","CONSENT","1867_2","1.414443530909E12","false","false","false","false",0,315447,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3144","2014 10 27 17:03:04.359000","CONSENT","1869_2","1.414443784359E12","false","true","false","false",1,117589,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3145","2014 10 27 17:03:20.296000","CONSENT","1870_2","1.414443800296E12","false","false","false","false",0,195960,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3146","2014 10 27 17:04:45.500000","CONSENT","1871_2","1.41444388505E12","false","true","false","false",1,58841,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3147","2014 10 27 17:07:22.528000","CONSENT","1874_2","1.414444042528E12","false","false","false","true",1,193993,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"3148","2014 10 27 17:07:34.681000","CONSENT","1875_2","1.414444054681E12","false","false","false","false",0,114326,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3149","2014 10 27 17:07:38.653000","CONSENT","1876_2","1.414444058653E12","false","false","false","true",1,226261,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"3150","2014 10 27 17:12:02.223000","CONSENT","1878_2","1.414444322223E12","false","true","false","false",1,194351,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3151","2014 10 27 17:14:42.780000","CONSENT","1879_2","1.414444482078E12","false","true","false","false",1,121707,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3152","2014 10 27 17:15:00.570000","CONSENT","1880_2","1.414444500057E12","false","true","false","false",1,152862,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3153","2014 10 27 17:16:56.324000","CONSENT","1882_2","1.414444616324E12","false","true","false","false",1,203830,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3154","2014 10 27 17:17:11.344000","CONSENT","1883_2","1.414444631344E12","true","false","false","true",2,67290,NA,NA,NA,NA,NA,NA,1,0,0,1,74,47.5041153629297,2.1104152867906,0.450085624139834
"3155","2014 10 27 17:18:35.645000","CONSENT","1884_2","1.414444715645E12","false","false","false","false",0,649424,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3156","2014 10 27 17:20:26.528000","CONSENT","1885_2","1.414444826528E12","false","true","false","false",1,143088,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3157","2014 10 27 17:20:45.576000","CONSENT","1886_2","1.414444845576E12","false","false","false","false",0,90432,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3158","2014 10 27 17:27:36.526000","CONSENT","1887_2","1.414445256526E12","false","true","false","false",1,123290,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3159","2014 10 27 17:27:52.729000","CONSENT","1888_2","1.414445272729E12","false","true","false","false",1,107951,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3160","2014 10 27 17:29:56.369000","CONSENT","1889_2","1.414445396369E12","false","true","false","false",1,101301,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3161","2014 10 27 17:30:15.165000","CONSENT","1890_2","1.414445415165E12","false","true","false","true",2,99418,"This is definitely a difficult task. I'm used to  debugging code in a more hands-on method. I find it incredibly difficult to look at a snippet of code; particularly without much context; and evaluate whether there's a problem. That being said; I did enjoy working on this task. Thanks!","Female",5,6,"United States",33,0,1,0,1,335,394.50593808224,1.19394940552886,0.834465481059691
"3162","2014 10 27 17:31:29.995000","CONSENT","1891_2","1.414445489995E12","false","true","false","false",1,104241,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3163","2014 10 27 17:31:44.528000","CONSENT","1893_2","1.414445504528E12","false","false","false","false",0,34014,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3164","2014 10 27 17:32:25.110000","CONSENT","1894_2","1.41444554511E12","false","true","false","false",1,57902,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3165","2014 10 27 17:33:29.660000","CONSENT","1895_2","1.414445609066E12","false","false","false","false",0,24385,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3166","2014 10 27 17:33:59.687000","CONSENT","1896_2","1.414445639687E12","false","false","true","false",1,12192,NA,NA,NA,NA,NA,NA,0,0,1,0,124,97.8567766805342,3.29411676115972,0.294000106867862
"3167","2014 10 27 17:34:17.176000","CONSENT","1897_2","1.414445657176E12","false","false","false","false",0,5285,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3168","2014 10 27 17:34:27.305000","CONSENT","1898_2","1.414445667305E12","false","true","false","false",1,32490,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3169","2014 10 27 17:34:36.520000","CONSENT","1899_2","1.414445676052E12","true","true","true","false",3,180499,NA,NA,NA,NA,NA,NA,1,1,1,0,68,80.0374563441851,3.82806800487549,0.484277048619239
"3170","2014 10 27 17:34:49.572000","CONSENT","1900_2","1.414445689572E12","false","false","false","false",0,54073,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3171","2014 10 27 17:35:12.480000","CONSENT","1901_2","1.41444571248E12","false","false","false","false",0,149392,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3172","2014 10 27 17:35:15.567000","CONSENT","1902_2","1.414445715567E12","false","false","false","false",0,135216,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3173","2014 10 27 17:36:29.134000","CONSENT","1903_2","1.414445789134E12","false","true","false","false",1,284610,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3174","2014 10 27 17:37:46.547000","CONSENT","1904_2","1.414445866547E12","false","false","false","false",0,48393,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3175","2014 10 27 17:39:08.943000","CONSENT","1905_2","1.414445948943E12","false","false","false","false",0,7372,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3176","2014 10 27 17:39:21.381000","CONSENT","1906_2","1.414445961381E12","false","false","false","false",0,4660,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3177","2014 10 27 17:39:30.956000","CONSENT","1907_2","1.414445970956E12","false","false","true","false",1,5615,NA,NA,NA,NA,NA,NA,0,0,1,0,124,97.8567766805342,3.29411676115972,0.294000106867862
"3178","2014 10 27 17:39:42.303000","CONSENT","1908_2","1.414445982303E12","false","true","true","false",2,21661,"I answered and provided the best feedback I could with my knowledge of Java/programming.","Male",3,6,"USA",28,0,1,1,0,134,125.218765835446,3.37110733051233,0.312586257475557
"3179","2014 10 27 17:42:21.442000","CONSENT","1909_2","1.414446141442E12","false","false","false","false",0,71586,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3180","2014 10 27 17:42:29.557000","CONSENT","1910_2","1.414446149556E12","false","true","false","false",1,4820874,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"3181","2014 10 27 17:44:25.512000","CONSENT","1911_2","1.414446265512E12","false","false","false","false",0,114873,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3182","2014 10 27 17:45:36.520000","CONSENT","1912_2","1.414446336052E12","false","false","false","false",0,229152,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"3183","2014 10 27 17:47:28.176000","CONSENT","1914_2","1.414446448176E12","false","false","false","true",1,81048,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
